episode,steps,return,average_reward_per_step
579,62,-113,-1.8225806451612903
580,24,-48,-2.0
581,59,-101,-1.7118644067796611
582,17,-5,-0.29411764705882354
583,8,13,1.625
584,76,-154,-2.026315789473684
585,17,-5,-0.29411764705882354
586,25,-4,-0.16
587,35,-59,-1.6857142857142857
588,19,2,0.10526315789473684
589,16,-4,-0.25
590,43,-31,-0.7209302325581395
591,67,-91,-1.3582089552238805
592,119,-143,-1.2016806722689075
593,20,-26,-1.3
594,40,-55,-1.375
595,25,-40,-1.6
596,21,-9,-0.42857142857142855
597,39,-45,-1.1538461538461537
598,14,-11,-0.7857142857142857
599,33,-39,-1.1818181818181819
600,13,-1,-0.07692307692307693
601,33,-39,-1.1818181818181819
602,119,-170,-1.4285714285714286
603,40,-64,-1.6
604,52,-76,-1.4615384615384615
605,18,-6,-0.3333333333333333
606,40,-64,-1.6
607,12,9,0.75
608,26,-23,-0.8846153846153846
609,42,-39,-0.9285714285714286
610,12,0,0.0
611,17,-5,-0.29411764705882354
612,60,-84,-1.4
613,20,-17,-0.85
614,12,9,0.75
615,18,-15,-0.8333333333333334
616,51,-66,-1.2941176470588236
617,15,6,0.4
618,28,-7,-0.25
619,47,-107,-2.276595744680851
620,14,7,0.5
621,46,-106,-2.3043478260869565
622,87,-129,-1.4827586206896552
623,38,-35,-0.9210526315789473
624,21,-18,-0.8571428571428571
625,76,-118,-1.5526315789473684
626,40,-46,-1.15
627,34,-40,-1.1764705882352942
628,17,-14,-0.8235294117647058
629,15,-30,-2.0
630,98,-176,-1.7959183673469388
631,21,-27,-1.2857142857142858
632,21,0,0.0
633,19,-25,-1.3157894736842106
634,24,-21,-0.875
635,27,-24,-0.8888888888888888
636,12,0,0.0
637,151,-238,-1.576158940397351
638,13,8,0.6153846153846154
639,40,-28,-0.7
640,12,0,0.0
641,13,8,0.6153846153846154
642,28,-16,-0.5714285714285714
643,15,-3,-0.2
644,68,-128,-1.8823529411764706
645,73,-97,-1.3287671232876712
646,92,-161,-1.75
647,105,-156,-1.4857142857142858
648,22,-10,-0.45454545454545453
649,9,12,1.3333333333333333
650,25,-40,-1.6
651,41,-56,-1.3658536585365855
652,24,-21,-0.875
653,63,-78,-1.2380952380952381
654,50,-56,-1.12
655,52,-67,-1.2884615384615385
656,86,-83,-0.9651162790697675
657,157,-307,-1.9554140127388535
658,20,-8,-0.4
659,16,-22,-1.375
660,18,-15,-0.8333333333333334
661,34,-31,-0.9117647058823529
662,12,0,0.0
663,24,-39,-1.625
664,15,-21,-1.4
665,16,-13,-0.8125
666,14,7,0.5
667,45,-60,-1.3333333333333333
668,64,-88,-1.375
669,20,1,0.05
670,48,-90,-1.875
671,17,-41,-2.411764705882353
672,45,-69,-1.5333333333333334
673,20,-8,-0.4
674,13,-10,-0.7692307692307693
675,27,-51,-1.8888888888888888
676,13,-19,-1.4615384615384615
677,55,-70,-1.2727272727272727
678,83,-143,-1.7228915662650603
679,38,-26,-0.6842105263157895
680,210,-405,-1.9285714285714286
681,21,0,0.0
682,36,-60,-1.6666666666666667
683,100,-214,-2.14
684,32,-38,-1.1875
685,28,-25,-0.8928571428571429
686,33,-30,-0.9090909090909091
687,52,-67,-1.2884615384615385
688,13,-1,-0.07692307692307693
689,21,-9,-0.42857142857142855
690,14,7,0.5
691,22,-10,-0.45454545454545453
692,14,-20,-1.4285714285714286
693,9,3,0.3333333333333333
694,19,-16,-0.8421052631578947
695,36,-60,-1.6666666666666667
696,26,-23,-0.8846153846153846
697,10,11,1.1
698,36,-51,-1.4166666666666667
699,30,-27,-0.9
700,23,-11,-0.4782608695652174
701,24,-12,-0.5
702,89,-158,-1.7752808988764044
703,23,-2,-0.08695652173913043
704,78,-120,-1.5384615384615385
705,19,-7,-0.3684210526315789
706,45,-60,-1.3333333333333333
707,43,-85,-1.9767441860465116
708,28,-34,-1.2142857142857142
709,23,-20,-0.8695652173913043
710,19,-7,-0.3684210526315789
711,12,0,0.0
712,60,-75,-1.25
713,14,-2,-0.14285714285714285
714,22,-28,-1.2727272727272727
715,32,-38,-1.1875
716,35,-32,-0.9142857142857143
717,7,14,2.0
718,35,-32,-0.9142857142857143
719,32,-20,-0.625
720,49,-46,-0.9387755102040817
721,15,-3,-0.2
722,19,-25,-1.3157894736842106
723,38,-35,-0.9210526315789473
724,25,-13,-0.52
725,18,-15,-0.8333333333333334
726,25,-40,-1.6
727,31,-55,-1.7741935483870968
728,20,-26,-1.3
729,19,2,0.10526315789473684
730,35,-23,-0.6571428571428571
731,42,-57,-1.3571428571428572
732,67,-109,-1.626865671641791
733,38,-35,-0.9210526315789473
734,47,-80,-1.702127659574468
735,17,-5,-0.29411764705882354
736,54,-69,-1.2777777777777777
737,41,-38,-0.926829268292683
738,27,-15,-0.5555555555555556
739,48,-81,-1.6875
740,18,-24,-1.3333333333333333
741,28,-25,-0.8928571428571429
742,36,-51,-1.4166666666666667
743,59,-101,-1.7118644067796611
744,50,-83,-1.66
745,28,-34,-1.2142857142857142
746,58,-82,-1.4137931034482758
747,13,8,0.6153846153846154
748,23,-38,-1.6521739130434783
749,48,-81,-1.6875
750,33,-39,-1.1818181818181819
751,19,-16,-0.8421052631578947
752,68,-110,-1.6176470588235294
753,39,-36,-0.9230769230769231
754,24,-21,-0.875
755,27,-42,-1.5555555555555556
756,134,-185,-1.3805970149253732
757,17,-23,-1.3529411764705883
758,98,-185,-1.8877551020408163
759,12,-9,-0.75
760,23,-2,-0.08695652173913043
761,51,-75,-1.4705882352941178
762,37,-43,-1.162162162162162
763,59,-74,-1.2542372881355932
764,69,-66,-0.9565217391304348
765,15,-21,-1.4
766,18,3,0.16666666666666666
767,20,-26,-1.3
768,64,-106,-1.65625
769,33,-39,-1.1818181818181819
770,25,-13,-0.52
771,37,-43,-1.162162162162162
772,8,13,1.625
773,17,-5,-0.29411764705882354
774,26,-32,-1.2307692307692308
775,24,-30,-1.25
776,7,14,2.0
777,24,-21,-0.875
778,14,-11,-0.7857142857142857
779,13,-1,-0.07692307692307693
780,13,-1,-0.07692307692307693
781,18,-6,-0.3333333333333333
782,17,4,0.23529411764705882
783,19,2,0.10526315789473684
784,23,-20,-0.8695652173913043
785,23,-20,-0.8695652173913043
786,30,-45,-1.5
787,48,-72,-1.5
788,40,-46,-1.15
789,12,0,0.0
790,35,-77,-2.2
791,16,5,0.3125
792,9,-6,-0.6666666666666666
793,18,-24,-1.3333333333333333
794,8,13,1.625
795,13,-1,-0.07692307692307693
796,38,-35,-0.9210526315789473
797,12,9,0.75
798,46,-52,-1.1304347826086956
799,31,-28,-0.9032258064516129
800,21,-18,-0.8571428571428571
801,36,-78,-2.1666666666666665
802,35,-41,-1.1714285714285715
803,17,-5,-0.29411764705882354
804,20,1,0.05
805,27,-42,-1.5555555555555556
806,13,8,0.6153846153846154
807,39,-18,-0.46153846153846156
808,81,-141,-1.7407407407407407
809,10,11,1.1
